event_id,dataset,date,disp_mm,n_pairs
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-11-28,9.804260759729807,6
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-12-04,-26.188145484361666,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-12-10,-25.62552794676627,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-12-16,-26.657602059131122,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-12-22,-0.7741658847139519,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-12-28,72.28741055819587,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2025-01-03,67.33941177971288,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2025-01-09,34.2021750791771,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2025-01-15,8.192385670052184,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2025-01-21,0.08797716090663305,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2025-01-27,-2.022791087795812,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2025-02-02,9.147663561529521,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2025-02-08,14.352178518192325,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2025-02-14,-6.112468957554258,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2025-02-20,-20.555230988426636,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2023-11-12,35.001639251754405,1
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2023-11-30,-3.1682311503267497,1
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2023-12-06,-4.876728372733099,3
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2023-12-12,34.95537598282492,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2023-12-18,-8.400156424525097,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-01-17,-10.81616384360129,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-01-23,11.56286886737984,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-01-29,-16.99443635906767,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-02-04,-1.9746974633495897,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-02-10,8.972451706958946,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-02-16,-3.58841396491267,3
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-02-28,-12.851158817920357,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-03-05,-14.357578238077167,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-03-11,4.069633989505346,6
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-03-17,10.366496984227837,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-03-23,7.036043896340916,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-03-29,13.122138017939537,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-04-04,17.253340186397025,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-04-10,19.000611830653884,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-04-16,11.603488386572048,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-04-22,2.395114830900476,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-04-28,-8.272796533770173,6
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-05-04,-5.7035246785242855,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-05-10,-28.123907155526823,8
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-05-16,-26.79076496398225,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-05-22,-33.351569936337135,8
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-05-28,-27.553800877796498,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-06-03,2.2009149134777433,8
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-06-09,9.618306195090957,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-06-15,3.372675764090447,6
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-06-21,43.33329541738745,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-06-27,41.82379887983801,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-07-03,37.17273204564635,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-07-09,-16.465903368634393,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-07-15,-47.605910121241656,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-07-21,-31.645136306178124,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-07-27,28.40588318933905,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-08-02,14.725808492287072,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-08-08,26.103015657175675,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-08-14,18.877592551796933,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-08-20,17.785903354851797,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-08-26,-13.58269105692774,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-09-01,21.329786478514496,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-09-07,10.232839570123407,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-09-13,-6.0247121898100175,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-09-19,0.35112276121575037,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-09-25,4.2407934216935494,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-10-01,-5.836434997999563,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-10-07,9.248601363514878,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-10-13,16.94097249838653,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-10-19,3.9746828163109935,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-10-25,4.996432715325922,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-10-31,-8.48099690714188,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-11-06,-15.304632033955716,6
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-11-12,-32.22583574507275,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-11-18,-7.027683965355013,8
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-11-24,-1.1988810207340226,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-11-30,3.4127087527938698,6
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-12-06,18.24920837666353,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-12-12,16.181701911558882,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-12-18,5.8976034365731405,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-12-24,1.1876297177046733,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2024-12-30,-6.657228616940416,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2025-01-05,2.1956940040322452,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2025-01-11,18.712381775038118,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2025-01-17,-1.2844583676062546,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2025-01-23,-11.73435551543275,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2025-01-29,-14.434181499005845,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2025-02-04,25.070712520030224,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2025-02-10,-6.725585932779746,4
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2025-02-16,6.229289759698147,2
2024-12-16_park_place_schuylkill_county,ARIA_S1_GUNW,2025-02-22,7.432436169535818,2
